==10802== NVPROF is profiling process 10802, command: /home/jacobsi/anaconda3/bin/python3 sdfg_api_v3.py -M 4096 -K 4096 -N 4096 --precision 32 --double-buffering -r 100
==10802== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==10802== Profiling application: /home/jacobsi/anaconda3/bin/python3 sdfg_api_v3.py -M 4096 -K 4096 -N 4096 --precision 32 --double-buffering -r 100
==10802== Profiling result:
==10802== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-PCIE-32GB (0)","cosmaSgemm_kernel(float const *, int, float const *, int, float*, int)",100,"achieved_occupancy","Achieved Occupancy",0.241852,0.244165,0.242940
"Tesla V100-PCIE-32GB (0)","cosmaSgemm_kernel(float const *, int, float const *, int, float*, int)",100,"warp_execution_efficiency","Warp Execution Efficiency",100.000000%,100.000000%,100.000000%
"Tesla V100-PCIE-32GB (0)","initialize_matmul_result_1_0_1(float*, int, int)",100,"shared_store_transactions","Shared Store Transactions",0,0,0
"Tesla V100-PCIE-32GB (0)","initialize_matmul_result_1_0_1(float*, int, int)",100,"shared_load_transactions","Shared Load Transactions",0,0,0
"Tesla V100-PCIE-32GB (0)","initialize_matmul_result_1_0_1(float*, int, int)",100,"gld_transactions","Global Load Transactions",0,0,0
"Tesla V100-PCIE-32GB (0)","initialize_matmul_result_1_0_1(float*, int, int)",100,"gst_transactions","Global Store Transactions",2097152,2097152,2097152
"Tesla V100-PCIE-32GB (0)","initialize_matmul_result_1_0_1(float*, int, int)",100,"l2_global_atomic_store_bytes","Bytes written to L2 from L1 for global atomics",0,0,0
"Tesla V100-PCIE-32GB (0)","initialize_matmul_result_1_0_1(float*, int, int)",100,"l2_global_load_bytes","Bytes read from L2 for misses in L1 for global loads",0,0,0
"Tesla V100-PCIE-32GB (0)","initialize_matmul_result_1_0_1(float*, int, int)",100,"l2_read_transactions","L2 Read Transactions",96,1160,189
"Tesla V100-PCIE-32GB (0)","initialize_matmul_result_1_0_1(float*, int, int)",100,"l2_write_transactions","L2 Write Transactions",2097181,2121410,2101530
"Tesla V100-PCIE-32GB (0)","initialize_matmul_result_1_0_1(float*, int, int)",100,"dram_read_bytes","Total bytes read from DRAM to L2 cache",224,20960,1559
"Tesla V100-PCIE-32GB (0)","initialize_matmul_result_1_0_1(float*, int, int)",100,"dram_read_transactions","Device Memory Read Transactions",7,655,48
"Tesla V100-PCIE-32GB (0)","initialize_matmul_result_1_0_1(float*, int, int)",100,"dram_write_transactions","Device Memory Write Transactions",1998961,2109023,2087442
"Tesla V100-PCIE-32GB (0)","initialize_matmul_result_1_0_1(float*, int, int)",100,"local_memory_overhead","Local Memory Overhead",0.000000%,0.000000%,0.000000%
"Tesla V100-PCIE-32GB (0)","initialize_matmul_result_1_0_1(float*, int, int)",100,"shared_efficiency","Shared Memory Efficiency",0.000000%,0.000000%,0.000000%
"Tesla V100-PCIE-32GB (0)","initialize_matmul_result_1_0_1(float*, int, int)",100,"shared_utilization","Shared Memory Utilization","Idle (0)","Idle (0)","Idle (0)"
"Tesla V100-PCIE-32GB (0)","initialize_matmul_result_1_0_1(float*, int, int)",100,"l2_utilization","L2 Cache Utilization","Low (1)","Low (1)","Low (1)"
"Tesla V100-PCIE-32GB (0)","initialize_matmul_result_1_0_1(float*, int, int)",100,"ldst_issued","Issued Load/Store Instructions",2097152,2097152,2097152
"Tesla V100-PCIE-32GB (0)","initialize_matmul_result_1_0_1(float*, int, int)",100,"ldst_executed","Executed Load/Store Instructions",2097152,2097152,2097152
"Tesla V100-PCIE-32GB (0)","initialize_matmul_result_1_0_1(float*, int, int)",100,"sm_efficiency","Multiprocessor Activity",47.302324%,78.637623%,72.896419%
"Tesla V100-PCIE-32GB (0)","initialize_matmul_result_1_0_1(float*, int, int)",100,"achieved_occupancy","Achieved Occupancy",0.017036,0.028503,0.018539
"Tesla V100-PCIE-32GB (0)","initialize_matmul_result_1_0_1(float*, int, int)",100,"warp_execution_efficiency","Warp Execution Efficiency",100.000000%,100.000000%,100.000000%
